config_id,source,target,n_shared_members,jaccard_members,source_size,target_size,mean_imputation_fraction_shared,physically_derived_fraction_shared,imputed_fraction_shared
orb_thermal_pca2_cubes10_overlap0p35,cube22_cluster0,cube29_cluster0,100,0.06269592476489028,1433,262,0.5425,0.005,0.5425
orb_thermal_pca2_cubes10_overlap0p35,cube22_cluster1,cube23_cluster1,3,0.5,3,6,0.5,0.0,0.5
orb_thermal_pca2_cubes10_overlap0p35,cube23_cluster0,cube28_cluster0,101,0.11386696730552424,152,836,0.5420792079207921,0.007425742574257425,0.5420792079207921
orb_thermal_pca2_cubes10_overlap0p35,cube23_cluster0,cube29_cluster0,116,0.38926174496644295,152,262,0.5366379310344828,0.00646551724137931,0.5366379310344828
orb_thermal_pca2_cubes10_overlap0p35,cube23_cluster2,cube24_cluster0,5,0.8333333333333334,6,5,0.5,0.0,0.5
orb_thermal_pca2_cubes10_overlap0p35,cube23_cluster2,cube29_cluster1,6,1.0,6,6,0.5,0.0,0.5
orb_thermal_pca2_cubes10_overlap0p35,cube23_cluster2,cube30_cluster0,5,0.8333333333333334,6,5,0.5,0.0,0.5
orb_thermal_pca2_cubes10_overlap0p35,cube24_cluster0,cube29_cluster1,5,0.8333333333333334,5,6,0.5,0.0,0.5
orb_thermal_pca2_cubes10_overlap0p35,cube24_cluster0,cube30_cluster0,5,1.0,5,5,0.5,0.0,0.5
orb_thermal_pca2_cubes10_overlap0p35,cube26_cluster0,cube27_cluster0,4,0.011869436201780416,4,337,0.0,0.0,0.0
orb_thermal_pca2_cubes10_overlap0p35,cube27_cluster0,cube28_cluster0,258,0.2819672131147541,337,836,0.3168604651162791,0.009689922480620155,0.3168604651162791
orb_thermal_pca2_cubes10_overlap0p35,cube27_cluster0,cube37_cluster0,60,0.15584415584415584,337,108,0.48333333333333334,0.0125,0.4833333333333334
orb_thermal_pca2_cubes10_overlap0p35,cube27_cluster0,cube38_cluster0,59,0.10051107325383304,337,309,0.4830508474576271,0.012711864406779662,0.4830508474576271
orb_thermal_pca2_cubes10_overlap0p35,cube28_cluster0,cube29_cluster0,244,0.2857142857142857,836,262,0.5829918032786885,0.004098360655737705,0.5829918032786885
orb_thermal_pca2_cubes10_overlap0p35,cube28_cluster0,cube37_cluster0,59,0.06666666666666667,836,108,0.4830508474576271,0.012711864406779662,0.4830508474576271
orb_thermal_pca2_cubes10_overlap0p35,cube28_cluster0,cube38_cluster0,217,0.2338362068965517,836,309,0.576036866359447,0.004608294930875576,0.5760368663594471
orb_thermal_pca2_cubes10_overlap0p35,cube28_cluster0,cube39_cluster0,55,0.06578947368421052,836,55,0.6363636363636364,0.0,0.6363636363636364
orb_thermal_pca2_cubes10_overlap0p35,cube29_cluster0,cube38_cluster0,55,0.1065891472868217,262,309,0.6363636363636364,0.0,0.6363636363636364
orb_thermal_pca2_cubes10_overlap0p35,cube29_cluster0,cube39_cluster0,55,0.2099236641221374,262,55,0.6363636363636364,0.0,0.6363636363636364
orb_thermal_pca2_cubes10_overlap0p35,cube29_cluster1,cube30_cluster0,5,0.8333333333333334,6,5,0.5,0.0,0.5
orb_thermal_pca2_cubes10_overlap0p35,cube37_cluster0,cube38_cluster0,90,0.27522935779816515,108,309,0.48055555555555557,0.008333333333333333,0.48055555555555557
orb_thermal_pca2_cubes10_overlap0p35,cube37_cluster0,cube38_cluster4,4,0.037037037037037035,108,4,0.5,0.0625,0.5
orb_thermal_pca2_cubes10_overlap0p35,cube37_cluster1,cube38_cluster0,6,0.019417475728155338,6,309,0.5,0.0,0.5
orb_thermal_pca2_cubes10_overlap0p35,cube37_cluster1,cube46_cluster0,6,1.0,6,6,0.5,0.0,0.5
orb_thermal_pca2_cubes10_overlap0p35,cube37_cluster1,cube47_cluster0,6,0.3157894736842105,6,19,0.5,0.0,0.5
orb_thermal_pca2_cubes10_overlap0p35,cube38_cluster0,cube39_cluster0,55,0.1779935275080906,309,55,0.6363636363636364,0.0,0.6363636363636364
orb_thermal_pca2_cubes10_overlap0p35,cube38_cluster0,cube39_cluster1,4,0.012944983818770227,309,4,0.5625,0.0625,0.5625
orb_thermal_pca2_cubes10_overlap0p35,cube38_cluster0,cube46_cluster0,6,0.019417475728155338,309,6,0.5,0.0,0.5
orb_thermal_pca2_cubes10_overlap0p35,cube38_cluster0,cube47_cluster0,19,0.061488673139158574,309,19,0.5,0.0,0.5
orb_thermal_pca2_cubes10_overlap0p35,cube38_cluster1,cube47_cluster1,5,1.0,5,5,0.45,0.0,0.45
orb_thermal_pca2_cubes10_overlap0p35,cube38_cluster2,cube47_cluster2,9,1.0,9,9,0.5,0.0,0.5
orb_thermal_pca2_cubes10_overlap0p35,cube38_cluster3,cube39_cluster2,4,1.0,4,4,0.5625,0.0,0.5625
orb_thermal_pca2_cubes10_overlap0p35,cube38_cluster3,cube47_cluster3,4,1.0,4,4,0.5625,0.0,0.5625
orb_thermal_pca2_cubes10_overlap0p35,cube38_cluster3,cube48_cluster0,4,1.0,4,4,0.5625,0.0,0.5625
orb_thermal_pca2_cubes10_overlap0p35,cube39_cluster2,cube47_cluster3,4,1.0,4,4,0.5625,0.0,0.5625
orb_thermal_pca2_cubes10_overlap0p35,cube39_cluster2,cube48_cluster0,4,1.0,4,4,0.5625,0.0,0.5625
orb_thermal_pca2_cubes10_overlap0p35,cube46_cluster0,cube47_cluster0,6,0.3157894736842105,6,19,0.5,0.0,0.5
orb_thermal_pca2_cubes10_overlap0p35,cube47_cluster3,cube48_cluster0,4,1.0,4,4,0.5625,0.0,0.5625
orb_thermal_pca2_cubes10_overlap0p35,cube54_cluster0,cube55_cluster0,4,0.4444444444444444,4,9,0.75,0.0,0.75
orb_thermal_pca2_cubes10_overlap0p35,cube55_cluster1,cube61_cluster0,4,1.0,4,4,0.75,0.0,0.75
joint_no_density_pca2_cubes10_overlap0p35,cube1_cluster0,cube2_cluster1,8,0.8,8,10,0.020833333333333332,0.041666666666666664,0.020833333333333332
joint_no_density_pca2_cubes10_overlap0p35,cube11_cluster0,cube1_cluster0,8,0.026402640264026403,8,303,0.020833333333333332,0.041666666666666664,0.020833333333333332
joint_no_density_pca2_cubes10_overlap0p35,cube12_cluster0,cube1_cluster0,8,0.006354249404289118,8,1259,0.020833333333333332,0.041666666666666664,0.020833333333333332
joint_no_density_pca2_cubes10_overlap0p35,cube2_cluster0,cube3_cluster0,23,0.1513157894736842,32,143,0.10869565217391304,0.057971014492753624,0.10869565217391304
joint_no_density_pca2_cubes10_overlap0p35,cube12_cluster0,cube2_cluster0,32,0.025416997617156472,32,1259,0.09895833333333333,0.052083333333333336,0.09895833333333333
joint_no_density_pca2_cubes10_overlap0p35,cube13_cluster0,cube2_cluster0,23,0.0199479618386817,32,1144,0.10869565217391304,0.057971014492753624,0.10869565217391304
joint_no_density_pca2_cubes10_overlap0p35,cube11_cluster0,cube2_cluster1,8,0.02622950819672131,10,303,0.020833333333333332,0.041666666666666664,0.020833333333333332
joint_no_density_pca2_cubes10_overlap0p35,cube12_cluster0,cube2_cluster1,9,0.007142857142857143,10,1259,0.018518518518518517,0.037037037037037035,0.018518518518518517
joint_no_density_pca2_cubes10_overlap0p35,cube2_cluster2,cube3_cluster0,5,0.03496503496503497,5,143,0.0,0.0,0.0
joint_no_density_pca2_cubes10_overlap0p35,cube12_cluster0,cube2_cluster2,5,0.003971405877680699,5,1259,0.0,0.0,0.0
joint_no_density_pca2_cubes10_overlap0p35,cube13_cluster0,cube2_cluster2,5,0.004370629370629371,5,1144,0.0,0.0,0.0
joint_no_density_pca2_cubes10_overlap0p35,cube2_cluster3,cube3_cluster0,5,0.03496503496503497,5,143,0.0,0.0,0.0
joint_no_density_pca2_cubes10_overlap0p35,cube12_cluster1,cube2_cluster3,5,1.0,5,5,0.0,0.0,0.0
joint_no_density_pca2_cubes10_overlap0p35,cube13_cluster0,cube2_cluster3,5,0.004370629370629371,5,1144,0.0,0.0,0.0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,cube4_cluster0,64,0.3855421686746988,143,87,0.010416666666666666,0.0,0.010416666666666666
joint_no_density_pca2_cubes10_overlap0p35,cube12_cluster0,cube3_cluster0,28,0.020378457059679767,143,1259,0.08928571428571429,0.047619047619047616,0.08928571428571429
joint_no_density_pca2_cubes10_overlap0p35,cube12_cluster1,cube3_cluster0,5,0.03496503496503497,143,5,0.0,0.0,0.0
joint_no_density_pca2_cubes10_overlap0p35,cube13_cluster0,cube3_cluster0,121,0.10377358490566038,143,1144,0.023415977961432504,0.012396694214876033,0.023415977961432508
joint_no_density_pca2_cubes10_overlap0p35,cube14_cluster0,cube3_cluster0,45,0.07305194805194805,143,518,0.007407407407407407,0.0,0.007407407407407408
joint_no_density_pca2_cubes10_overlap0p35,cube4_cluster0,cube5_cluster1,6,0.06896551724137931,87,6,0.027777777777777776,0.027777777777777776,0.027777777777777776
joint_no_density_pca2_cubes10_overlap0p35,cube13_cluster0,cube4_cluster0,45,0.03794266441821248,87,1144,0.007407407407407407,0.0,0.007407407407407408
joint_no_density_pca2_cubes10_overlap0p35,cube14_cluster0,cube4_cluster0,52,0.09403254972875226,87,518,0.01282051282051282,0.0,0.012820512820512822
joint_no_density_pca2_cubes10_overlap0p35,cube5_cluster0,cube6_cluster0,9,0.5,10,17,0.018518518518518517,0.0,0.018518518518518517
joint_no_density_pca2_cubes10_overlap0p35,cube15_cluster0,cube5_cluster0,10,0.025,10,400,0.016666666666666666,0.0,0.016666666666666666
joint_no_density_pca2_cubes10_overlap0p35,cube16_cluster0,cube5_cluster0,9,0.09090909090909091,10,98,0.018518518518518517,0.0,0.018518518518518517
joint_no_density_pca2_cubes10_overlap0p35,cube15_cluster0,cube6_cluster0,9,0.022058823529411766,17,400,0.018518518518518517,0.0,0.018518518518518517
joint_no_density_pca2_cubes10_overlap0p35,cube16_cluster0,cube6_cluster0,17,0.17346938775510204,17,98,0.0196078431372549,0.0,0.0196078431372549
joint_no_density_pca2_cubes10_overlap0p35,cube10_cluster0,cube11_cluster0,23,0.07419354838709677,30,303,0.07246376811594202,0.021739130434782608,0.07246376811594203
joint_no_density_pca2_cubes10_overlap0p35,cube10_cluster0,cube19_cluster0,29,0.26851851851851855,30,107,0.08620689655172414,0.022988505747126436,0.08620689655172414
joint_no_density_pca2_cubes10_overlap0p35,cube10_cluster0,cube20_cluster0,23,0.02368692070030896,30,964,0.07246376811594202,0.021739130434782608,0.07246376811594203
joint_no_density_pca2_cubes10_overlap0p35,cube11_cluster0,cube12_cluster0,201,0.14768552534900808,303,1259,0.04311774461028193,0.019071310116086235,0.04311774461028192
joint_no_density_pca2_cubes10_overlap0p35,cube11_cluster0,cube19_cluster0,25,0.06493506493506493,303,107,0.06666666666666667,0.02,0.06666666666666667
joint_no_density_pca2_cubes10_overlap0p35,cube11_cluster0,cube20_cluster0,244,0.23851417399804498,303,964,0.04371584699453552,0.018442622950819672,0.04371584699453552
joint_no_density_pca2_cubes10_overlap0p35,cube11_cluster0,cube21_cluster0,156,0.058934642992066494,303,2500,0.04273504273504273,0.019230769230769232,0.04273504273504273
joint_no_density_pca2_cubes10_overlap0p35,cube12_cluster0,cube13_cluster0,619,0.34697309417040356,1259,1144,0.046042003231017765,0.02288637587506731,0.04604200323101778
joint_no_density_pca2_cubes10_overlap0p35,cube12_cluster0,cube20_cluster0,156,0.07547169811320754,1259,964,0.04273504273504273,0.019230769230769232,0.04273504273504273
joint_no_density_pca2_cubes10_overlap0p35,cube12_cluster0,cube21_cluster0,946,0.3362957696409527,1259,2500,0.03964059196617335,0.021141649048625793,0.039640591966173366
joint_no_density_pca2_cubes10_overlap0p35,cube12_cluster0,cube22_cluster0,438,0.21282798833819241,1259,1237,0.0441400304414003,0.0228310502283105,0.0441400304414003
joint_no_density_pca2_cubes10_overlap0p35,cube12_cluster1,cube13_cluster0,5,0.004370629370629371,5,1144,0.0,0.0,0.0
joint_no_density_pca2_cubes10_overlap0p35,cube13_cluster0,cube14_cluster0,190,0.12907608695652173,1144,518,0.03508771929824561,0.013157894736842105,0.03508771929824561
joint_no_density_pca2_cubes10_overlap0p35,cube13_cluster0,cube21_cluster0,439,0.13697347893915757,1144,2500,0.04403948367501898,0.022779043280182234,0.044039483675018976
joint_no_density_pca2_cubes10_overlap0p35,cube13_cluster0,cube22_cluster0,720,0.4334738109572547,1144,1237,0.043287037037037034,0.021064814814814814,0.04328703703703704
joint_no_density_pca2_cubes10_overlap0p35,cube13_cluster0,cube23_cluster0,107,0.07205387205387205,1144,448,0.04672897196261682,0.01557632398753894,0.04672897196261682
joint_no_density_pca2_cubes10_overlap0p35,cube13_cluster1,cube22_cluster1,3,1.0,3,3,0.0,0.0,0.0
joint_no_density_pca2_cubes10_overlap0p35,cube14_cluster0,cube15_cluster0,176,0.2371967654986523,518,400,0.041666666666666664,0.0,0.041666666666666664
joint_no_density_pca2_cubes10_overlap0p35,cube14_cluster0,cube15_cluster1,4,0.007722007722007722,518,4,0.0,0.08333333333333333,0.0
joint_no_density_pca2_cubes10_overlap0p35,cube14_cluster0,cube22_cluster0,107,0.06492718446601942,518,1237,0.04672897196261682,0.01557632398753894,0.04672897196261682
joint_no_density_pca2_cubes10_overlap0p35,cube14_cluster0,cube23_cluster0,337,0.5357710651828299,518,448,0.05637982195845697,0.008407517309594461,0.05637982195845698
joint_no_density_pca2_cubes10_overlap0p35,cube14_cluster0,cube24_cluster1,120,0.2033898305084746,518,192,0.05138888888888889,0.0,0.051388888888888894
joint_no_density_pca2_cubes10_overlap0p35,cube15_cluster0,cube16_cluster0,65,0.15011547344110854,400,98,0.01282051282051282,0.010256410256410256,0.012820512820512822
joint_no_density_pca2_cubes10_overlap0p35,cube15_cluster0,cube23_cluster0,120,0.16483516483516483,400,448,0.05138888888888889,0.0,0.051388888888888894
joint_no_density_pca2_cubes10_overlap0p35,cube15_cluster0,cube24_cluster1,183,0.4474327628361858,400,192,0.04918032786885245,0.0018214936247723133,0.04918032786885246
joint_no_density_pca2_cubes10_overlap0p35,cube15_cluster0,cube25_cluster0,4,0.01,400,4,0.0,0.0,0.0
joint_no_density_pca2_cubes10_overlap0p35,cube16_cluster0,cube24_cluster1,7,0.024734982332155476,98,192,0.023809523809523808,0.0,0.023809523809523808
joint_no_density_pca2_cubes10_overlap0p35,cube16_cluster0,cube25_cluster0,4,0.04081632653061224,98,4,0.0,0.0,0.0
joint_no_density_pca2_cubes10_overlap0p35,cube19_cluster0,cube20_cluster0,85,0.08620689655172414,107,964,0.07254901960784314,0.013725490196078431,0.07254901960784314
joint_no_density_pca2_cubes10_overlap0p35,cube19_cluster0,cube26_cluster0,27,0.24770642201834864,107,29,0.09876543209876543,0.0,0.09876543209876543
joint_no_density_pca2_cubes10_overlap0p35,cube19_cluster0,cube27_cluster0,24,0.038523274478330656,107,540,0.08333333333333333,0.0,0.08333333333333333
joint_no_density_pca2_cubes10_overlap0p35,cube20_cluster0,cube21_cluster0,656,0.2336182336182336,964,2500,0.033028455284552845,0.009908536585365854,0.033028455284552845
joint_no_density_pca2_cubes10_overlap0p35,cube20_cluster0,cube26_cluster0,25,0.025826446280991736,964,29,0.08,0.0,0.08
joint_no_density_pca2_cubes10_overlap0p35,cube20_cluster0,cube27_cluster0,351,0.3044232437120555,964,540,0.034188034188034185,0.0052231718898385565,0.034188034188034185
joint_no_density_pca2_cubes10_overlap0p35,cube20_cluster0,cube28_cluster0,242,0.148740012292563,964,905,0.026859504132231406,0.004132231404958678,0.02685950413223141
joint_no_density_pca2_cubes10_overlap0p35,cube21_cluster0,cube22_cluster0,794,0.26979272850832486,2500,1237,0.05940386230058774,0.020780856423173805,0.059403862300587744
joint_no_density_pca2_cubes10_overlap0p35,cube21_cluster0,cube27_cluster0,242,0.0864903502501787,2500,540,0.026859504132231406,0.004132231404958678,0.02685950413223141
joint_no_density_pca2_cubes10_overlap0p35,cube21_cluster0,cube28_cluster0,594,0.2113127001067236,2500,905,0.04461279461279461,0.007295173961840629,0.04461279461279461
joint_no_density_pca2_cubes10_overlap0p35,cube21_cluster0,cube29_cluster0,95,0.033735795454545456,2500,411,0.11403508771929825,0.015789473684210527,0.11403508771929825
joint_no_density_pca2_cubes10_overlap0p35,cube22_cluster0,cube23_cluster0,156,0.10202746893394375,1237,448,0.07478632478632478,0.011752136752136752,0.07478632478632478
joint_no_density_pca2_cubes10_overlap0p35,cube22_cluster0,cube23_cluster1,4,0.0032336297493936943,1237,4,0.3333333333333333,0.0,0.3333333333333333
joint_no_density_pca2_cubes10_overlap0p35,cube22_cluster0,cube28_cluster0,95,0.046409379579872984,1237,905,0.11403508771929825,0.015789473684210527,0.11403508771929825
joint_no_density_pca2_cubes10_overlap0p35,cube22_cluster0,cube29_cluster0,162,0.10901749663526245,1237,411,0.14094650205761317,0.0102880658436214,0.14094650205761317
joint_no_density_pca2_cubes10_overlap0p35,cube22_cluster0,cube30_cluster0,22,0.014696058784235137,1237,282,0.24999999999999997,0.0,0.25
joint_no_density_pca2_cubes10_overlap0p35,cube22_cluster0,cube30_cluster1,4,0.0032336297493936943,1237,4,0.08333333333333333,0.0,0.08333333333333333
joint_no_density_pca2_cubes10_overlap0p35,cube23_cluster0,cube24_cluster0,4,0.008928571428571428,448,4,0.3333333333333333,0.0,0.3333333333333333
joint_no_density_pca2_cubes10_overlap0p35,cube23_cluster0,cube24_cluster1,129,0.25244618395303325,448,192,0.062015503875968984,0.0,0.06201550387596899
joint_no_density_pca2_cubes10_overlap0p35,cube23_cluster0,cube29_cluster0,17,0.020190023752969122,448,411,0.23529411764705882,0.0,0.2352941176470588
joint_no_density_pca2_cubes10_overlap0p35,cube23_cluster0,cube30_cluster0,30,0.04285714285714286,448,282,0.3055555555555556,0.005555555555555556,0.3055555555555556
joint_no_density_pca2_cubes10_overlap0p35,cube23_cluster0,cube30_cluster1,4,0.008928571428571428,448,4,0.08333333333333333,0.0,0.08333333333333333
joint_no_density_pca2_cubes10_overlap0p35,cube23_cluster0,cube31_cluster0,2,0.003937007874015748,448,62,0.5,0.0,0.5
joint_no_density_pca2_cubes10_overlap0p35,cube23_cluster1,cube29_cluster0,4,0.009732360097323601,4,411,0.3333333333333333,0.0,0.3333333333333333
joint_no_density_pca2_cubes10_overlap0p35,cube23_cluster1,cube30_cluster0,4,0.014184397163120567,4,282,0.3333333333333333,0.0,0.3333333333333333
joint_no_density_pca2_cubes10_overlap0p35,cube24_cluster0,cube30_cluster0,2,0.007042253521126761,4,282,0.3333333333333333,0.0,0.3333333333333333
joint_no_density_pca2_cubes10_overlap0p35,cube24_cluster0,cube31_cluster0,1,0.015384615384615385,4,62,0.3333333333333333,0.0,0.3333333333333333
joint_no_density_pca2_cubes10_overlap0p35,cube24_cluster1,cube25_cluster0,4,0.020833333333333332,192,4,0.0,0.0,0.0
joint_no_density_pca2_cubes10_overlap0p35,cube26_cluster0,cube27_cluster0,26,0.04788213627992634,29,540,0.07692307692307693,0.0,0.07692307692307693
joint_no_density_pca2_cubes10_overlap0p35,cube26_cluster1,cube27_cluster1,4,1.0,4,4,0.25,0.0,0.25
joint_no_density_pca2_cubes10_overlap0p35,cube27_cluster0,cube28_cluster0,386,0.364494806421152,540,905,0.03842832469775475,0.003454231433506045,0.03842832469775475
joint_no_density_pca2_cubes10_overlap0p35,cube27_cluster0,cube34_cluster0,56,0.09876543209876543,540,83,0.1130952380952381,0.005952380952380952,0.1130952380952381
joint_no_density_pca2_cubes10_overlap0p35,cube27_cluster0,cube35_cluster0,45,0.06224066390041494,540,228,0.12962962962962962,0.007407407407407408,0.12962962962962962
joint_no_density_pca2_cubes10_overlap0p35,cube28_cluster0,cube29_cluster0,171,0.14934497816593886,905,411,0.15789473684210525,0.010721247563352826,0.15789473684210523
joint_no_density_pca2_cubes10_overlap0p35,cube28_cluster0,cube34_cluster0,45,0.04772004241781548,905,83,0.12962962962962962,0.007407407407407408,0.12962962962962962
joint_no_density_pca2_cubes10_overlap0p35,cube28_cluster0,cube35_cluster0,107,0.10428849902534112,905,228,0.19626168224299062,0.00778816199376947,0.19626168224299065
joint_no_density_pca2_cubes10_overlap0p35,cube28_cluster0,cube36_cluster0,39,0.02799712849964106,905,527,0.2692307692307693,0.008547008547008546,0.2692307692307692
joint_no_density_pca2_cubes10_overlap0p35,cube29_cluster0,cube30_cluster0,131,0.23309608540925267,411,282,0.3282442748091603,0.0012722646310432569,0.3282442748091603
joint_no_density_pca2_cubes10_overlap0p35,cube29_cluster0,cube30_cluster1,4,0.009732360097323601,411,4,0.08333333333333333,0.0,0.08333333333333333
joint_no_density_pca2_cubes10_overlap0p35,cube29_cluster0,cube35_cluster0,36,0.05970149253731343,411,228,0.28240740740740744,0.009259259259259259,0.2824074074074074
joint_no_density_pca2_cubes10_overlap0p35,cube29_cluster0,cube36_cluster0,171,0.22294654498044328,411,527,0.3255360623781676,0.0029239766081871343,0.3255360623781676
joint_no_density_pca2_cubes10_overlap0p35,cube29_cluster0,cube37_cluster0,83,0.11140939597315436,411,417,0.36144578313253006,0.0020080321285140565,0.3614457831325301
joint_no_density_pca2_cubes10_overlap0p35,cube30_cluster0,cube31_cluster0,48,0.16216216216216217,282,62,0.3923611111111111,0.0,0.39236111111111116
joint_no_density_pca2_cubes10_overlap0p35,cube30_cluster0,cube36_cluster0,83,0.11432506887052342,282,527,0.36144578313253006,0.0020080321285140565,0.3614457831325301
joint_no_density_pca2_cubes10_overlap0p35,cube30_cluster0,cube37_cluster0,182,0.3520309477756286,282,417,0.3617216117216118,0.0018315018315018317,0.36172161172161177
joint_no_density_pca2_cubes10_overlap0p35,cube30_cluster0,cube38_cluster0,33,0.11186440677966102,282,46,0.3787878787878788,0.0,0.37878787878787873
joint_no_density_pca2_cubes10_overlap0p35,cube31_cluster0,cube37_cluster0,33,0.07399103139013453,62,417,0.3787878787878788,0.0,0.37878787878787873
joint_no_density_pca2_cubes10_overlap0p35,cube31_cluster0,cube38_cluster0,42,0.6363636363636364,62,46,0.36904761904761907,0.0,0.36904761904761907
joint_no_density_pca2_cubes10_overlap0p35,cube34_cluster0,cube35_cluster0,62,0.24899598393574296,83,228,0.22311827956989244,0.005376344086021505,0.22311827956989247
joint_no_density_pca2_cubes10_overlap0p35,cube35_cluster0,cube36_cluster0,96,0.1456752655538695,228,527,0.3194444444444444,0.006944444444444444,0.3194444444444444
joint_no_density_pca2_cubes10_overlap0p35,cube35_cluster0,cube44_cluster0,48,0.17266187050359713,228,98,0.3020833333333333,0.003472222222222222,0.3020833333333333
joint_no_density_pca2_cubes10_overlap0p35,cube35_cluster0,cube45_cluster0,33,0.07252747252747253,228,260,0.292929292929293,0.005050505050505051,0.29292929292929293
joint_no_density_pca2_cubes10_overlap0p35,cube36_cluster0,cube37_cluster0,250,0.36023054755043227,527,417,0.38333333333333325,0.0026666666666666666,0.3833333333333333
joint_no_density_pca2_cubes10_overlap0p35,cube36_cluster0,cube44_cluster0,32,0.05396290050590219,527,98,0.3125,0.0,0.3125
joint_no_density_pca2_cubes10_overlap0p35,cube36_cluster0,cube45_cluster0,151,0.23742138364779874,527,260,0.36092715231788075,0.002207505518763797,0.36092715231788075
joint_no_density_pca2_cubes10_overlap0p35,cube36_cluster0,cube46_cluster0,61,0.10758377425044091,527,101,0.3961748633879781,0.0,0.3961748633879781
joint_no_density_pca2_cubes10_overlap0p35,cube37_cluster0,cube38_cluster0,37,0.08685446009389672,417,46,0.37387387387387394,0.0045045045045045045,0.37387387387387383
joint_no_density_pca2_cubes10_overlap0p35,cube37_cluster0,cube38_cluster1,6,0.014354066985645933,417,7,0.3333333333333333,0.0,0.3333333333333333
joint_no_density_pca2_cubes10_overlap0p35,cube37_cluster0,cube45_cluster0,61,0.09902597402597403,417,260,0.3961748633879781,0.0,0.3961748633879781
joint_no_density_pca2_cubes10_overlap0p35,cube37_cluster0,cube46_cluster0,75,0.16930022573363432,417,101,0.3911111111111111,0.0,0.39111111111111113
joint_no_density_pca2_cubes10_overlap0p35,cube44_cluster0,cube45_cluster0,69,0.23875432525951557,98,260,0.3260869565217391,0.0,0.3260869565217392
joint_no_density_pca2_cubes10_overlap0p35,cube44_cluster0,cube53_cluster0,14,0.14285714285714285,98,14,0.3333333333333333,0.0,0.3333333333333333
joint_no_density_pca2_cubes10_overlap0p35,cube44_cluster0,cube54_cluster0,14,0.109375,98,44,0.3333333333333333,0.0,0.3333333333333333
joint_no_density_pca2_cubes10_overlap0p35,cube45_cluster0,cube46_cluster0,87,0.3175182481751825,260,101,0.3869731800766285,0.0019157088122605363,0.38697318007662834
joint_no_density_pca2_cubes10_overlap0p35,cube45_cluster0,cube53_cluster0,14,0.05384615384615385,260,14,0.3333333333333333,0.0,0.3333333333333333
joint_no_density_pca2_cubes10_overlap0p35,cube45_cluster0,cube54_cluster0,43,0.16475095785440613,260,44,0.3372093023255814,0.0,0.3372093023255814
joint_no_density_pca2_cubes10_overlap0p35,cube45_cluster0,cube55_cluster0,11,0.04230769230769231,260,11,0.36363636363636365,0.0,0.3636363636363636
joint_no_density_pca2_cubes10_overlap0p35,cube46_cluster0,cube54_cluster0,11,0.08208955223880597,101,44,0.36363636363636365,0.0,0.3636363636363636
joint_no_density_pca2_cubes10_overlap0p35,cube46_cluster0,cube55_cluster0,11,0.10891089108910891,101,11,0.36363636363636365,0.0,0.3636363636363636
joint_no_density_pca2_cubes10_overlap0p35,cube50_cluster0,cube51_cluster0,5,1.0,5,5,0.3333333333333333,0.0,0.3333333333333333
joint_no_density_pca2_cubes10_overlap0p35,cube50_cluster0,cube59_cluster0,5,1.0,5,5,0.3333333333333333,0.0,0.3333333333333333
joint_no_density_pca2_cubes10_overlap0p35,cube50_cluster0,cube60_cluster0,5,1.0,5,5,0.3333333333333333,0.0,0.3333333333333333
joint_no_density_pca2_cubes10_overlap0p35,cube51_cluster0,cube59_cluster0,5,1.0,5,5,0.3333333333333333,0.0,0.3333333333333333
joint_no_density_pca2_cubes10_overlap0p35,cube51_cluster0,cube60_cluster0,5,1.0,5,5,0.3333333333333333,0.0,0.3333333333333333
joint_no_density_pca2_cubes10_overlap0p35,cube53_cluster0,cube54_cluster0,14,0.3181818181818182,14,44,0.3333333333333333,0.0,0.3333333333333333
joint_no_density_pca2_cubes10_overlap0p35,cube54_cluster0,cube55_cluster0,11,0.25,44,11,0.36363636363636365,0.0,0.3636363636363636
joint_no_density_pca2_cubes10_overlap0p35,cube59_cluster0,cube60_cluster0,5,1.0,5,5,0.3333333333333333,0.0,0.3333333333333333
joint_no_density_pca2_cubes10_overlap0p35,cube61_cluster0,cube62_cluster0,4,0.4,10,4,0.5,0.0,0.5
joint_no_density_pca2_cubes10_overlap0p35,cube61_cluster1,cube68_cluster0,4,1.0,4,4,0.5,0.0,0.5
joint_pca2_cubes10_overlap0p35,cube11_cluster1,cube1_cluster0,4,1.0,4,4,0.0,0.14285714285714285,0.0
joint_pca2_cubes10_overlap0p35,cube12_cluster0,cube2_cluster0,11,0.026442307692307692,11,416,0.025974025974025972,0.14285714285714285,0.025974025974025976
joint_pca2_cubes10_overlap0p35,cube13_cluster0,cube2_cluster0,3,0.0057251908396946565,11,516,0.0,0.14285714285714285,0.0
joint_pca2_cubes10_overlap0p35,cube11_cluster0,cube2_cluster1,2,0.022222222222222223,5,87,0.0,0.14285714285714285,0.0
joint_pca2_cubes10_overlap0p35,cube12_cluster0,cube2_cluster1,5,0.01201923076923077,5,416,0.0,0.14285714285714285,0.0
joint_pca2_cubes10_overlap0p35,cube4_cluster0,cube5_cluster0,120,0.5633802816901409,143,190,0.010714285714285713,0.1464285714285714,0.010714285714285714
joint_pca2_cubes10_overlap0p35,cube13_cluster0,cube4_cluster0,2,0.0030441400304414,143,516,0.0,0.14285714285714285,0.0
